fdc_id,nutrient_id,amount
1752811,1012,8.15
1752812,1093,0
1752813,1167,0.1
1752814,1087,4.38
1752815,1090,4.59
1752816,1089,0
1752817,1007,0.222
1752818,1002,0.03
1752819,1166,0.06
1752820,1004,0.2
1752821,1090,4.86
1752822,1014,0
1752823,1010,1.06
1752824,1165,0.01
1752825,1091,8.62
1752826,1087,4.63
1752827,1101,0.0362
1752828,1098,0.0237
1752829,1095,0.0332
1752830,1002,0.03
1752831,1011,3.18
1752832,1177,0
1752833,1051,85.88
1752834,1175,0.023
1752835,1092,93.8
1752836,1079,2.04
1752837,1013,0
1752838,1089,0
1752839,1166,0.05
1752840,1167,0.08
1752841,2000,10.86
1752842,1093,0
1752843,1012,6.62
1752844,1007,0.17
1752845,1014,0
1752846,1087,6.55
1752847,1090,5.24
1752848,1091,10.4
1752849,1101,0.0344
1752850,1095,0.0245
1752851,1004,0.1
1752852,1013,0
1752853,1092,101
1752854,1010,1.84
1752855,1175,0.045
1752856,1012,8.93
1752857,1167,0.12
1752858,1051,82.04
1752859,1011,2.87
1752860,2000,13.64
1752861,1007,0.175
1752862,1177,0
1752863,1166,0.06
1752864,1002,0.04
1752865,1098,0.0524
1752866,1165,0.01
1752867,1089,0
1752868,1079,2.08
1752869,1093,0
1752870,1090,4.06
1752871,1087,5.61
1752872,1014,0
1752873,1091,8.66
1752874,1098,0.0236
1752875,1177,0
1752876,1101,0.0377
1752877,1175,0.0335
1752878,1004,0.2
1752879,1166,0.07
1752880,1092,101
1752881,1013,0
1752882,1167,0.08
1752883,1002,0.02
1752884,1079,2.13
1752885,2000,12.69
1752886,1007,0.157
1752887,1010,1.51
1752888,1011,3.14
1752889,1051,83.745
1752890,1089,0
1752891,1095,0.0336
1752892,1165,0
1752893,1093,0
1752894,1012,8.04
1752895,1175,0.026
1752896,1013,0
1752897,1079,2.32
1752898,1007,0.328
1752899,1177,0
1752900,1166,0.06
1752901,2000,13.51
1752902,1051,83.2
1752903,1167,0.08
1752904,1002,0
1752905,1165,0
1752906,1091,11.9
1752907,1098,0.0252
1752908,1101,0.0208
1752909,1087,4.91
1752910,1014,0
1752911,1093,0
1752912,1089,0
1752913,1095,0
1752914,1010,2.12
1752915,1011,2.89
1752916,1004,0
1752917,1090,3.89
1752918,1092,119
1752919,1012,8.5
1752920,1011,3.36
1752921,1167,0.08
1752922,1087,6.17
1752923,1002,0.03
1752924,1095,0.0228
1752925,1014,0
1752926,1091,10.2
1752927,1090,4.6
1752928,1007,0.753
1752929,1101,0.0363
1752930,1092,95.8
1752931,1010,2.08
1752932,1098,0.0456
1752933,1012,9.56
1752934,1013,0
1752935,1004,0.1
1752936,1051,83.95
1752937,1079,1.89
1752938,1089,0
1752939,1093,0
1752940,2000,15
1752941,1175,0.036
1752942,1177,0
1752943,1166,0.07
1752944,1165,0.01
1752945,1089,0.12
1752946,1177,0
1752947,1092,116
1752948,1090,5.58
1752949,1101,0.0322
1752950,1167,0.09
1752951,1098,0.0312
1752952,1087,6.08
1752953,1093,8.1
1752954,1007,0.215
1752955,1095,0
1752956,1091,13
1752957,1010,1.2
1752958,1175,0.03
1752959,1051,83.71
1752960,2000,11.65
1752961,1165,0.01
1752962,1166,0.08
1752963,1013,0
1752964,1004,0.2
1752965,1014,0
1752966,1011,2.98
1752967,1012,7.47
1752968,1079,2.17
1752969,1002,0.02
1752970,1087,5.76
1752971,1091,6.38
1752972,1175,0.027
1752973,1090,4.28
1752974,1101,0.032
1752975,1095,0.0308
1752976,1004,0.3
1752977,1092,79.3
1752978,1093,0
1752979,1098,0.0216
1752980,1166,0.07
1752981,1089,0
1752982,2000,11.56
1752983,1079,2
1752984,1002,0.02
1752985,1165,0.01
1752986,1051,84.67
1752987,1011,2.35
1752988,1012,7.87
1752989,1014,0
1752990,1010,1.34
1752991,1013,0
1752992,1177,0
1752993,1007,0
1752994,1167,0.075
1752995,1013,0
1752996,1167,0.09
1752997,1093,0
1752998,1002,0.02
1752999,1177,0
1753000,1004,0.2
1753001,1007,0.305
1753002,1089,0
1753003,1165,0
1753004,1087,6.05
1753005,1090,4.37
1753006,1092,111
1753007,1098,0.0296
1753008,1166,0.06
1753009,2000,15.28
1753010,1101,0.026
1753011,1095,0.0224
1753012,1079,2.04
1753013,1091,9.36
1753014,1011,2.81
1753015,1014,0
1753016,1010,2.39
1753017,1051,83.85
1753018,1012,10.08
1753019,1175,0.042
1753020,1093,0
1753021,1004,0.2
1753022,1090,5.34
1753023,1165,0.01
1753024,1087,6.67
1753025,1091,8.34
1753026,1095,0
1753027,1051,83.75
1753028,1101,0.0416
1753029,2000,13.32
1753030,1175,0.044
1753031,1089,0
1753032,1014,0
1753033,1166,0.07
1753034,1079,1.97
1753035,1167,0.11
1753036,1011,3.9
1753037,1010,1.15
1753038,1092,107
1753039,1013,0
1753040,1098,0.0331
1753041,1007,1.49
1753042,1002,0.04
1753043,1177,0
1753044,1012,8.27
1753045,1090,4.54
1753046,1093,0
1753047,1087,6.42
1753048,1079,2.73
1753049,1012,7.48
1753050,1002,0
1753051,1013,0
1753052,1098,0.0295
1753053,1089,0.103
1753054,1091,10.7
1753055,1092,126
1753056,1177,0
1753057,1167,0.085
1753058,1004,0.2
1753059,1095,0.0234
1753060,2000,11.45
1753061,1165,0.01
1753062,1007,1.26
1753063,1051,83.89
1753064,1101,0.0226
1753065,1014,0
1753066,1010,1.67
1753067,1175,0.026
1753068,1166,0.07
1753069,1011,2.3
1753070,1012,7.42
1753071,2000,10.92
1753072,1175,0.029
1753073,1011,1.79
1753074,1177,0
1753075,1014,0
1753076,1079,1.89
1753077,1004,0.2
1753078,1092,85.2
1753079,1013,0
1753080,1010,1.71
1753081,1095,0.0369
1753082,1167,0.07
1753083,1002,0.02
1753084,1007,0
1753085,1051,85.63
1753086,1093,0
1753087,1098,0.0309
1753088,1101,0.0582
1753089,1090,4.23
1753090,1091,7.52
1753091,1087,8.71
1753092,1089,0
1753093,1166,0.06
1753094,1165,0.01
1753095,1007,0.254
1753096,1012,8.58
1753097,1011,2.15
1753098,1010,2.71
1753099,1014,0
1753100,2000,13.44
1753101,1166,0.08
1753102,1079,1.79
1753103,1098,0.0386
1753104,1087,5.13
1753105,1013,0
1753106,1091,7.72
1753107,1051,85.02
1753108,1167,0.1
1753109,1175,0.038
1753110,1177,0
1753111,1095,0
1753112,1002,0.03
1753113,1090,5.6
1753114,1093,2.23
1753115,1101,0.0387
1753116,1089,0.119
1753117,1165,0.01
1753118,1092,107
1753119,1004,0.2
1753120,1051,84.945
1753121,1087,6.67
1753122,1090,4.535
1753123,1002,0
1753124,1004,0.2
1753125,1175,0.019
1753126,1167,0.08
1753127,1011,1.55
1753128,1079,2.39
1753129,2000,9.28
1753130,1012,6.25
1753131,1091,9.55
1753132,1166,0.07
1753133,1010,1.48
1753134,1165,0.01
1753135,1014,0
1753136,1013,0
1753137,1177,0
1753138,1093,0
1753139,1089,0
1753140,1092,111
1753141,1007,0.41
1753142,1098,0.0292
1753143,1101,0.0218
1753144,1095,0.0271
1753145,1087,5.31
1753146,1091,7.09
1753147,1165,0.02
1753148,1014,0
1753149,1177,6.5
1753150,1092,97.8
1753151,1101,0.0437
1753152,1013,0
1753153,1093,0
1753154,1010,1.49
1753155,1007,0.11
1753156,1004,0.1
1753157,1166,0.07
1753158,2000,11.72
1753159,1051,84.33
1753160,1089,0.154
1753161,1011,2.37
1753162,1167,0.08
1753163,1002,0.03
1753164,1175,0.035
1753165,1095,0.0267
1753166,1098,0.046
1753167,1079,1.82
1753168,1090,5.2
1753169,1012,7.86
1753170,1165,0.01
1753171,1079,2.12
1753172,1002,0.03
1753173,1051,84.12
1753174,1091,9.36
1753175,1166,0.07
1753176,1007,0.18
1753177,1101,0.0281
1753178,1098,0.038
1753179,1092,124
1753180,1090,5.73
1753181,1087,5.92
1753182,1177,0
1753183,1095,0
1753184,1089,0
1753185,1093,0
1753186,1167,0.1
1753187,1011,2.2
1753188,1175,0.033
1753189,1013,0
1753190,1014,0
1753191,1010,2.54
1753192,2000,12.23
1753193,1012,7.49
1753194,1004,0.1
1753195,1087,7.62
1753196,1095,0.0433
1753197,1091,7.73
1753198,1092,94.9
1753199,1093,0
1753200,1089,0.105
1753201,1101,0.056
1753202,1090,4.77
1753203,1013,0
1753204,2000,14
1753205,1002,0.03
1753206,1098,0.0318
1753207,1004,0.2
1753208,1165,0.01
1753209,1051,84.59
1753210,1079,2.13
1753211,1167,0.1
1753212,1177,0
1753213,1010,3.14
1753214,1007,0
1753215,1012,8.91
1753216,1175,0.038
1753217,1011,1.95
1753218,1166,0.06
1753219,1014,0
1753220,1010,1.72
1753221,1011,1.8
1753222,1014,0
1753223,1013,0
1753224,1098,0.0275
1753225,1051,84.645
1753226,2000,11.63
1753227,1175,0.036
1753228,1167,0.1
1753229,1004,0
1753230,1079,2
1753231,1165,0.01
1753232,1177,0
1753233,1007,0.179
1753234,1012,8.11
1753235,1095,0.0305
1753236,1002,0.03
1753237,1101,0.0512
1753238,1092,101
1753239,1090,4.97
1753240,1087,7.33
1753241,1091,7.81
1753242,1089,0
1753243,1093,0
1753244,1166,0.07
1753245,1175,0.028
1753246,1177,0
1753247,1007,0.124
1753248,1101,0.0336
1753249,1098,0.0349
1753250,1167,0.12
1753251,1093,0
1753252,1089,0.109
1753253,1087,7.91
1753254,1092,111
1753255,1090,4.84
1753256,1091,7.09
1753257,2000,10.7
1753258,1012,6.01
1753259,1095,0.0225
1753260,1165,0.01
1753261,1014,0
1753262,1010,1.61
1753263,1051,85.05
1753264,1011,3.08
1753265,1079,2.45
1753266,1004,0.2
1753267,1166,0.08
1753268,1002,0.04
1753269,1013,0
1753270,1002,0.05
1753271,1093,0
1753272,1051,86.04
1753273,1095,0.0323
1753274,1098,0.0453
1753275,1013,0
1753276,1091,11
1753277,1092,136
1753278,1087,4.88
1753279,1090,5.68
1753280,1089,0
1753281,1101,0.0357
1753282,2000,9.63
1753283,1012,5.76
1753284,1014,0
1753285,1175,0.029
1753286,1010,1.225
1753287,1165,0.02
1753288,1011,2.645
1753289,1004,0.2
1753290,1079,2.27
1753291,1007,0.492
1753292,1166,0.07
1753293,1177,0
1753294,1167,0.12
1753295,1166,0.07
1753296,1004,0.3
1753297,1090,4.88
1753298,1002,0.04
1753299,1087,4.67
1753300,1092,106
1753301,1101,0.0352
1753302,1175,0.024
1753303,1091,8.69
1753304,1098,0.0292
1753305,1079,2.15
1753306,1165,0.02
1753307,1167,0.11
1753308,1177,0
1753309,1007,0.22
1753310,1095,0
1753311,1014,0
1753312,1051,86.15
1753313,1012,6.3
1753314,1011,2.56
1753315,1089,0
1753316,1010,2.38
1753317,1093,0
1753318,1013,0
1753319,2000,11.24
1753320,1007,0.237
1753321,1012,6.17
1753322,1087,5.58
1753323,1011,3.02
1753324,1095,0.0328
1753325,1004,0.2
1753326,1177,0
1753327,2000,10.86
1753328,1098,0.0437
1753329,1090,5.1
1753330,1092,114
1753331,1013,0
1753332,1014,0
1753333,1089,0.116
1753334,1101,0.0414
1753335,1002,0.05
1753336,1093,0
1753337,1091,9.635
1753338,1051,85.1
1753339,1165,0.02
1753340,1175,0.029
1753341,1079,2.43
1753342,1010,1.67
1753343,1167,0.11
1753344,1166,0.08
1753345,1165,0.015
1753346,1011,2.48
1753347,1007,0
1753348,1079,3.07
1753349,1004,0
1753350,1175,0.033
1753351,2000,11.8
1753352,1002,0.03
1753353,1012,7.91
1753354,1013,0
1753355,1014,0
1753356,1093,0
1753357,1166,0.08
1753358,1092,85.4
1753359,1051,83.06
1753360,1177,0
1753361,1167,0.09
1753362,1010,1.41
1753363,1091,8.31
1753364,1087,5.71
1753365,1090,4.47
1753366,1089,0.114
1753367,1101,0.0527
1753368,1095,0.0275
1753369,1098,0.0228
1753370,1013,0
1753371,1087,4.41
1753372,1092,146
1753373,1165,0.02
1753374,1090,5.82
1753375,1007,0.328
1753376,1014,0
1753377,2000,9.2
1753378,1091,13.8
1753379,1002,0.05
1753380,1051,85.695
1753381,1012,5.595
1753382,1175,0.029
1753383,1011,2.12
1753384,1093,0
1753385,1079,2.54
1753386,1010,1.485
1753387,1095,0.0392
1753388,1101,0.0427
1753389,1098,0.0449
1753390,1089,0.114
1753391,1166,0.07
1753392,1177,0
1753393,1004,0
1753394,1167,0.12
1753395,1013,0
1753396,1175,0.023
1753397,1095,0
1753398,1087,5.54
1753399,1090,4.48
1753400,1089,0
1753401,1007,0.948
1753402,1093,0
1753403,1014,0
1753404,1010,1.52
1753405,1092,103
1753406,1165,0.01
1753407,1011,2.12
1753408,2000,9.76
1753409,1101,0.0353
1753410,1177,0
1753411,1051,86.36
1753412,1167,0.09
1753413,1091,10.7
1753414,1079,2.3
1753415,1098,0.0338
1753416,1004,0.1
1753417,1002,0.03
1753418,1166,0.07
1753419,1012,6.12
1753420,1095,0.0278
1753421,1098,0.0289
1753422,1002,0.05
1753423,1051,83.63
1753424,1167,0.12
1753425,1177,0
1753426,1101,0.0381
1753427,1165,0.02
1753428,1166,0.08
1753429,1010,1.59
1753430,1175,0.028
1753431,1014,0
1753432,1013,0
1753433,2000,12.02
1753434,1012,7.03
1753435,1093,0
1753436,1091,9.65
1753437,1090,5.17
1753438,1087,5.16
1753439,1092,126
1753440,1079,2.9
1753441,1089,0.104
1753442,1004,0.1
1753443,1007,0.162
1753444,1011,3.4
1753445,1012,9.265
1753446,1095,0
1753447,1093,0
1753448,1089,0
1753449,1002,0
1753450,1010,2.14
1753451,1092,98.7
1753452,1091,8.1
1753453,1011,2.345
1753454,1090,4.39
1753455,1014,0
1753456,1087,4.1
1753457,1101,0.0346
1753458,1051,85.53
1753459,1098,0.0239
1753460,2000,13.75
1753461,1165,0.01
1753462,1004,0
1753463,1079,1.73
1753464,1166,0.08
1753465,1013,0
1753466,1167,0.07
1753467,1175,0.037
1753468,1177,0
1753469,1007,0.121
1753470,1079,1.875
1753471,1095,0.0325
1753472,1101,0.0595
1753473,1098,0.0202
1753474,1092,126
1753475,1090,4.77
1753476,1087,5.8
1753477,1011,2.72
1753478,1091,9.27
1753479,1089,0
1753480,1167,0.09
1753481,1010,0.86
1753482,1007,0.172
1753483,1013,0
1753484,1004,0
1753485,1012,8.57
1753486,1175,0.034
1753487,1051,84.13
1753488,1166,0.06
1753489,1093,0
1753490,1014,0
1753491,1002,0.02
1753492,1177,0
1753493,2000,12.15
1753494,1165,0.01
1753495,1091,9.105
1753496,1012,9.395
1753497,1002,0.03
1753498,1098,0.0294
1753499,1013,0
1753500,1175,0.039
1753501,1101,0.0466
1753502,1093,1.1
1753503,1092,123
1753504,1014,0
1753505,1079,1.73
1753506,1090,4.81
1753507,1089,0
1753508,1010,1.125
1753509,1095,0
1753510,1011,2.46
1753511,1166,0.08
1753512,1087,3.675
1753513,1004,0
1753514,1167,0.08
1753515,1177,0
1753516,1007,0.286
1753517,1165,0.01
1753518,1051,82.855
1753519,2000,12.98
1753520,1013,0
1753521,1007,0
1753522,1004,0
1753523,1167,0.07
1753524,1093,0
1753525,1166,0.07
1753526,1012,8.18
1753527,1011,2.39
1753528,1010,0.74
1753529,1014,0
1753530,1177,0
1753531,1101,0.0362
1753532,1095,0.0245
1753533,1098,0.0146
1753534,1090,3.49
1753535,1079,1.49
1753536,1165,0.01
1753537,1175,0.03
1753538,1002,0.02
1753539,2000,11.31
1753540,1087,3.07
1753541,1091,6.5
1753542,1092,79.4
1753543,1051,86.6
1753544,1089,0
1753545,1175,0.031
1753546,1177,0
1753547,1013,0
1753548,1167,0.07
1753549,2000,14.71
1753550,1014,0
1753551,1093,0
1753552,1011,2.39
1753553,1095,0.0199
1753554,1007,0
1753555,1051,84.82
1753556,1010,2.19
1753557,1089,0
1753558,1092,76.7
1753559,1091,6.37
1753560,1090,3.5
1753561,1087,3.36
1753562,1098,0.03
1753563,1004,0.2
1753564,1002,0.02
1753565,1079,1.54
1753566,1165,0.01
1753567,1166,0.07
1753568,1012,10.13
1753569,1101,0.0318
1753570,1007,0
1753571,1011,2.27
1753572,1010,0.76
1753573,1014,0
1753574,1013,0
1753575,2000,11.36
1753576,1166,0.09
1753577,1175,0.026
1753578,1012,8.33
1753579,1004,0.2
1753580,1087,3.33
1753581,1093,0
1753582,1089,0
1753583,1092,86.6
1753584,1091,7.1
1753585,1090,4.05
1753586,1101,0.0334
1753587,1098,0.0314
1753588,1095,0.024
1753589,1051,85.41
1753590,1002,0.02
1753591,1165,0
1753592,1079,1.84
1753593,1177,0
1753594,1167,0.07
1753595,1165,0.01
1753596,1079,1.61
1753597,1098,0.0162
1753598,1095,0.0205
1753599,1101,0.0429
1753600,1087,3.56
1753601,1090,3.99
1753602,1004,0.2
1753603,1092,91.9
1753604,1177,0
1753605,1166,0.07
1753606,1007,0
1753607,1089,0
1753608,1093,0
1753609,1167,0.08
1753610,1091,7.43
1753611,1002,0.02
1753612,1013,0
1753613,1014,0
1753614,1010,1.68
1753615,1175,0.036
1753616,1051,84.93
1753617,1011,2.19
1753618,1012,8.42
1753619,2000,12.29
1753620,1091,8.94
1753621,1167,0.06
1753622,1007,0.113
1753623,1089,0
1753624,1051,85.985
1753625,1090,4.21
1753626,1087,4.1
1753627,1092,102
1753628,1101,0.0326
1753629,1098,0.0215
1753630,1014,0
1753631,1002,0
1753632,1165,0.01
1753633,1175,0.029
1753634,1166,0.07
1753635,1012,7.72
1753636,1093,0
1753637,1010,0.99
1753638,1079,1.95
1753639,1013,0
1753640,2000,10.39
1753641,1004,0.2
1753642,1095,0.0248
1753643,1177,0
1753644,1011,1.68
1753645,1176,5.7
1753646,1167,2.55
1753647,1089,0
1753648,1087,0
1753649,1175,0.161
1753650,1002,0.35
1753651,1051,89.075
1753652,1090,13
1753653,1007,0.55
1753654,1167,2.55
1753655,1093,0
1753656,1092,231
1753657,1165,0
1753658,1095,0.754
1753659,1103,0
1753660,1101,0.153
1753661,1098,0.0494
1753662,1176,5.3
1753663,1177,27.8
1753664,1004,0.28
1753665,1091,71.8
1753666,1103,0
1753667,1167,4.46
1753668,1092,271
1753669,1004,0.21
1753670,1177,53.5
1753671,1176,3.6
1753672,1051,89.82
1753673,1007,0.68
1753674,1175,0.075
1753675,1101,0.0641
1753676,1098,0.095
1753677,1095,0.432
1753678,1089,0.463
1753679,1090,10.9
1753680,1087,0
1753681,1091,72.8
1753682,1002,0.26
1753683,1165,0.07
1753684,1093,2.94
1753685,1090,12.4
1753686,1167,5.06
1753687,1176,4.4
1753688,1087,0
1753689,1091,77.5
1753690,1093,2.52
1753691,1177,54.2
1753692,1089,0.603
1753693,1004,0.19
1753694,1095,0.573
1753695,1098,0.0947
1753696,1101,0.0823
1753697,1092,306
1753698,1103,0
1753699,1002,0.31
1753700,1165,0.06
1753701,1007,0.7
1753702,1175,0.086
1753703,1051,89.13
1753704,1090,17.6
1753705,1091,130
1753706,1089,0.859
1753707,1095,0.827
1753708,1098,0.106
1753709,1101,0.0976
1753710,1167,7.99
1753711,1092,367
1753712,1175,0.129
1753713,1007,0.93
1753714,1004,0.18
1753715,1165,0.06
1753716,1002,0.73
1753717,1051,86.08
1753718,1103,0
1753719,1087,0
1753720,1176,14.7
1753721,1093,0
1753722,1177,76
1753723,1176,4.8
1753724,1177,49
1753725,1007,0.68
1753726,1002,0.49
1753727,1087,0
1753728,1165,0.08
1753729,1093,0
1753730,1167,4.53
1753731,1004,0
1753732,1051,88.78
1753733,1175,0.099
1753734,1089,0.733
1753735,1095,0.681
1753736,1098,0.151
1753737,1090,14.4
1753738,1092,271
1753739,1101,0.0872
1753740,1091,75.3
1753741,1103,2.92
1753742,1098,0.13
1753743,1091,99.3
1753744,1004,0.29
1753745,1103,4
1753746,1165,0.09
1753747,1087,0
1753748,1092,263
1753749,1090,14
1753750,1176,9.9
1753751,1089,0.672
1753752,1101,0.0913
1753753,1007,0.77
1753754,1093,0
1753755,1051,89.93
1753756,1175,0.141
1753757,1095,0.802
1753758,1177,55
1753759,1002,0.57
1753760,1167,8.29
1753761,1165,0.07
1753762,1175,0.121
1753763,1002,0.55
1753764,1051,88.71
1753765,1087,0
1753766,1091,53.7
1753767,1092,283
1753768,1090,15
1753769,1176,7.2
1753770,1167,5.21
1753771,1095,1.06
1753772,1098,0.151
1753773,1007,0.74
1753774,1101,0.0917
1753775,1177,109
1753776,1089,1.19
1753777,1093,3.56
1753778,1103,4.11
1753779,1004,0.29
1753780,1103,0
1753781,1095,0.581
1753782,1089,0.515
1753783,1101,0.0877
1753784,1098,0.0753
1753785,1002,0.39
1753786,1177,53.1
1753787,1167,4.99
1753788,1090,13.6
1753789,1175,0.07
1753790,1051,90.29
1753791,1176,6.7
1753792,1007,0.74
1753793,1092,260
1753794,1165,0.08
1753795,1004,0.24
1753796,1093,0
1753797,1087,0
1753798,1091,88
1753799,1004,0.1
1753800,1087,0
1753801,1175,0.07
1753802,1165,0.05
1753803,1002,0.41
1753804,1051,91.17
1753805,1007,0.62
1753806,1177,55.3
1753807,1176,5
1753808,1098,0.0482
1753809,1101,0.0824
1753810,1095,0.518
1753811,1089,0.55
1753812,1090,13.4
1753813,1103,0
1753814,1092,232
1753815,1093,0
1753816,1167,5.48
1753817,1091,93.3
1753818,1165,0.29
1753819,1087,0
1753820,1004,0.35
1753821,1002,0.45
1753822,1175,0.092
1753823,1095,1.07
1753824,1007,1.09
1753825,1176,17.7
1753826,1089,0.727
1753827,1101,0.279
1753828,1092,490
1753829,1051,91.01
1753830,1167,1.67
1753831,1090,13.5
1753832,1091,121
1753833,1098,0.299
1753834,1177,33.8
1753835,1103,5.27
1753836,1093,0
1753837,1167,1.33
1753838,1002,0.38
1753839,1051,86.515
1753840,1087,0
1753841,1004,0.2
1753842,1090,10
1753843,1175,0.058
1753844,1007,0.54
1753845,1177,27.4
1753846,1092,361
1753847,1093,0
1753848,1089,0.762
1753849,1095,0.411
1753850,1098,0.0415
1753851,1101,0.0752
1753852,1103,0
1753853,1165,0.05
1753854,1176,13.1
1753855,1091,56.9
1753856,1051,89.74
1753857,1090,12.5
1753858,1091,110
1753859,1093,2.69
1753860,1092,396
1753861,1087,0
1753862,1004,0.32
1753863,1103,0
1753864,1175,0.106
1753865,1167,2.07
1753866,1176,14.9
1753867,1002,0.49
1753868,1165,0.24
1753869,1089,1.06
1753870,1095,0.648
1753871,1101,0.127
1753872,1098,0.105
1753873,1007,0.97
1753874,1177,49.3
1753875,1087,0
1753876,1093,0
1753877,1101,0.1665
1753878,1098,0.2055
1753879,1095,1.085
1753880,1089,1.35
1753881,1091,110
1753882,1090,12.7
1753883,1092,497.5
1753884,1103,2.68
1753885,1051,89.475
1753886,1176,27.7
1753887,1177,33.1
1753888,1007,1.34
1753889,1175,0.096
1753890,1002,0.58
1753891,1004,0.33
1753892,1165,0.11
1753893,1167,2.34
1753894,1103,3.1
1753895,1089,0.443
1753896,1002,0.36
1753897,1090,12.5
1753898,1007,1.2
1753899,1095,0.803
1753900,1051,87.53
1753901,1176,14
1753902,1093,0
1753903,1175,0.039
1753904,1165,0.13
1753905,1091,99.8
1753906,1177,21.1
1753907,1101,0.177
1753908,1004,0.36
1753909,1098,0.233
1753910,1087,0
1753911,1092,489
1753912,1167,1.29
1753913,1093,0
1753914,1087,0
1753915,1092,574
1753916,1090,13.6
1753917,1095,0.732
1753918,1089,0.41
1753919,1101,0.185
1753920,1098,0.181
1753921,1091,100
1753922,1004,0.19
1753923,1167,1.7
1753924,1165,0.13
1753925,1007,1.51
1753926,1175,0.049
1753927,1103,3.13
1753928,1176,17.8
1753929,1177,24.4
1753930,1051,86.13
1753931,1002,0.36
1753932,1092,460
1753933,1051,88.995
1753934,1167,1.51
1753935,1103,0
1753936,1002,0.34
1753937,1004,0.19
1753938,1176,14.5
1753939,1007,1.08
1753940,1087,0
1753941,1090,11.6
1753942,1091,103
1753943,1095,0.78
1753944,1089,0.358
1753945,1101,0.318
1753946,1098,0.21
1753947,1165,0.13
1753948,1177,28.1
1753949,1175,0.038
1753950,1093,0
1753951,1177,19.45
1753952,1092,279
1753953,1051,89.13
1753954,1089,0.396
1753955,1087,0
1753956,1090,7.34
1753957,1091,50.9
1753958,1095,0.429
1753959,1098,0.142
1753960,1101,0.109
1753961,1093,0
1753962,1167,1.1
1753963,1103,0
1753964,1002,0.24
1753965,1165,0.09
1753966,1007,0.94
1753967,1175,0.046
1753968,1004,0.11
1753969,1176,15.7
1753970,1294,2.24
1753971,1296,17.6
1753972,2053,0
1753973,1285,16.5
1753974,1288,114
1753975,1184,0
1753976,2052,4.87
1753978,1183,0
1753979,1286,31.6
1753980,1127,0
1753981,2014,0.107
1753982,1281,0
1753983,1278,0
1753984,1301,1.526
1753985,1334,0.001
1753986,2007,0
1753987,2021,0.016
1753988,1405,0
1753989,1411,0
1753990,2015,0.004
1753991,1305,0
1753992,1406,0
1753993,1273,2.868
1753994,1414,0
1753995,1313,0.02
1753996,1271,0
1753997,1311,0.0205
1753998,1128,0
1753999,1129,0
1754000,1131,0
1754001,1130,0
1754002,1109,15.7
1754003,1312,0.011
1754004,1126,13.2
1754005,2006,0.023
1754006,1257,0.22
1754007,1293,21.37
1754008,1292,54.09
1754009,1258,17.3
1754010,1272,0
1754011,1280,0
1754012,1125,0.954
1754013,2005,0
1754014,1333,0
1754015,1264,0.035
1754016,1299,0.01
1754017,2008,0
1754018,1263,0.003
1754019,1276,0
1754020,1262,0.002
1754021,1314,0.071
1754022,1261,0
1754023,2004,0
1754024,1260,0
1754025,2003,0
1754026,1259,0.005
1754027,1287,0
1754028,1335,0
1754029,1306,0.186
1754030,1289,0
1754031,1404,0.391
1754032,2012,1.332
1754033,2013,0
1754034,1321,0
1754035,2019,0
1754036,1265,8.761
1754037,1316,20.94
1754038,1303,0
1754039,1315,52.514
1754040,1304,0.036
1754041,1266,2.689
1754042,1323,0.056
1754043,1300,0.081
1754044,1267,1.295
1754045,2009,0
1754046,1314,0.095
1754047,2003,0
1754048,1184,0
1754049,1109,23.9
1754050,1125,1.26
1754051,2052,19.1
1754052,1126,22
1754053,1315,59.298
1754054,1303,0
1754055,1261,0.002
1754056,1128,0
1754057,1129,0
1754058,1127,0
1754060,1323,0.055
1754061,1131,0
1754062,1130,0
1754063,1266,2.086
1754064,1304,0.028
1754065,1259,0.006
1754066,1264,0.03
1754067,1294,8.2
1754068,2053,0
1754069,1285,24.1
1754070,1286,52.5
1754071,1265,7.05
1754072,1333,0
1754073,1299,0.011
1754074,2009,0
1754075,1260,0
1754076,1288,225
1754077,2004,0
1754078,2008,0
1754079,1263,0.003
1754080,1335,0
1754081,1262,0.002
1754082,2005,0
1754083,1289,0
1754084,1296,15.8
1754085,1281,0
1754086,1411,0
1754087,2014,0.163
1754088,1405,0.002
1754089,1271,0.001
1754090,2007,0
1754091,1334,0
1754092,1301,1.181
1754093,1278,0
1754094,2015,0.003
1754095,1306,0.077
1754096,2021,0.013
1754097,1300,0.053
1754098,1272,0
1754099,1258,12.74
1754100,1292,61.05
1754101,1293,19.64
1754102,1257,0.1
1754103,1311,0.0195
1754104,1287,0
1754105,1312,0.021
1754106,2013,0
1754107,1280,0
1754108,1305,0
1754109,1183,0
1754110,1267,0.702
1754111,1321,0
1754112,1316,19.206
1754113,2012,1.416
1754114,1414,0
1754115,1406,0
1754116,2019,0
1754117,1273,1.604
1754118,1404,0.409
1754119,1313,0.009
1754120,1276,0
1754121,2006,0.014
1754122,2012,1.5103
1754123,1276,0
1754124,1313,0.0223
1754125,1311,0.0118
1754126,2006,0.0157
1754127,1404,0.1787
1754128,1261,0.02
1754129,2004,0
1754130,2013,0
1754131,1321,0
1754132,2019,0
1754133,2003,0
1754134,2021,0.009
1754135,1259,0.001
1754136,1260,3.00E-04
1754137,1258,17.37
1754138,1312,0.0117
1754139,1287,0
1754140,1411,0.0017
